"stn_num","stn_name","et_year","et_month","weighted_avg_eto","et_amount","accuracy_ratio"
13,"Camino",2016,7,8.53844923369092,9.4099999666214,0.907380368116685
13,"Camino",2016,8,7.57401029764928,8.62000000476837,0.878655486480223
13,"Camino",2016,9,5.66230805068247,6.47999997437,0.873812974240478
13,"Camino",2016,10,2.82940682630516,3.11999998427927,0.906861166846691
13,"Camino",2016,11,1.76535540317178,2.1600000038743,0.817294166669135
15,"Stratford",2013,1,1.70553410675212,1.78999998793006,0.952812356565646
15,"Stratford",2013,2,2.50180469284665,2.57999999821186,0.969691742085501
15,"Stratford",2013,3,4.37238737551071,4.51999999582767,0.967342340607694
15,"Stratford",2013,4,6.79257815794471,7.28999996930361,0.931766555081836
15,"Stratford",2013,5,8.20630454984789,8.65999999642372,0.947610225546975
15,"Stratford",2013,6,8.93682051101455,9.26000007987022,0.965099398912726
15,"Stratford",2013,7,9.14871499095072,9.20000001788139,0.994425540561849
15,"Stratford",2013,8,8.27061518393918,8.48000004887581,0.975308388711108
15,"Stratford",2013,9,6.34012483768599,6.48999996483326,0.976906759944626
15,"Stratford",2013,10,4.31135769526287,4.3999999910593,0.979854023641694
15,"Stratford",2013,11,2.48378424784697,2.68000000342727,0.926785165921875
15,"Stratford",2013,12,1.82086351293044,1.8899999782443,0.963419859201223
15,"Stratford",2014,1,2.15598537930661,2.18999999202788,0.984468213312746
15,"Stratford",2014,2,2.40515209516501,2.47999997250736,0.969819403962867
15,"Stratford",2014,3,4.52773932401447,4.64999999850988,0.973707381820517
15,"Stratford",2014,4,6.13285945200789,6.50999999791384,0.942067504450567
15,"Stratford",2014,5,8.49110871359908,9.19000002741814,0.923950890997396
15,"Stratford",2014,6,9.31425729613751,9.72000005841255,0.958256917712271
15,"Stratford",2014,7,9.03765315893914,9.19000007212162,0.983422534060186
15,"Stratford",2014,8,8.39953402105215,8.54000002145767,0.983551990626161
15,"Stratford",2014,9,6.40536527483846,6.54999993741512,0.977918371914712
15,"Stratford",2014,10,4.51331599077124,4.32000000216067,1.04474907141525
15,"Stratford",2014,11,2.08645440879859,2.15000001341105,0.970443905015778
15,"Stratford",2014,12,1.25585056179947,1.17999998480082,1.06428015082683
15,"Stratford",2015,1,1.20940612058662,1.16999999061227,1.03368045323977
15,"Stratford",2015,2,2.36600738096652,2.23000000789762,1.06098985317813
15,"Stratford",2015,3,4.8901027056047,4.95000001788139,0.987899532917106
15,"Stratford",2015,4,6.4546843454489,6.78999994695187,0.950616258597543
15,"Stratford",2015,5,7.46332840079994,7.49000000953674,0.996439037556362
15,"Stratford",2015,6,8.92714283846366,9.04000005125999,0.987515795115444
15,"Stratford",2015,7,8.86459359442586,8.72000001370907,1.01658183262494
15,"Stratford",2015,8,8.26394265754181,8.41000002622604,0.982632893195153
15,"Stratford",2015,9,6.46150132542943,6.58999994397163,0.980500968188968
15,"Stratford",2015,10,4.24909810642726,4.35000002384186,0.976804157043318
15,"Stratford",2015,11,2.2534659341971,2.31999998539686,0.971321529474761
15,"Stratford",2015,12,1.44994995202035,1.4799999948591,0.979695916930316
15,"Stratford",2016,1,1.27258116697118,1.29999999515712,0.97890859362455
15,"Stratford",2016,2,2.645916174752,2.79999997839332,0.944970069703454
15,"Stratford",2016,3,4.11838524603621,4.36999997496605,0.942422258496283
15,"Stratford",2016,4,5.89325476317722,6.23999993503094,0.944431862906421
15,"Stratford",2016,5,7.53979953479516,7.87000003457069,0.958043138713461
15,"Stratford",2016,6,8.97360699416837,9.67000007629395,0.927984169945067
15,"Stratford",2016,7,9.23302458049589,9.75000011920929,0.946976868472559
15,"Stratford",2016,8,8.34237439322227,8.43999999761581,0.988432985258161
15,"Stratford",2016,9,6.48817510937172,6.63999992609024,0.977134816504747
15,"Stratford",2016,10,4.11442027673497,4.34000000730157,0.94802310364353
15,"Stratford",2016,11,2.18352489902717,2.49000002071261,0.876917622836913
19,"Castroville",2013,1,1.86347816191204,1.66999999061227,1.11585519304634
19,"Castroville",2013,2,2.20147202804296,1.9600000269711,1.12319999885154
19,"Castroville",2013,3,3.39750759397082,2.99999999254942,1.13250253413621
19,"Castroville",2013,4,4.64194692342078,4.07999999076128,1.13773209164999
19,"Castroville",2013,5,5.29712421522752,4.60000003501773,1.15154873367454
19,"Castroville",2013,6,5.04876234762375,3.97000001370907,1.27172854664724
19,"Castroville",2013,7,4.5498061971496,3.39000001177192,1.34212571721245
19,"Castroville",2013,8,4.57862093487951,2.45000001974404,1.86882485631892
19,"Castroville",2013,9,4.21379142136577,3.70999994874001,1.13579285164057
19,"Castroville",2013,10,3.24242399074452,2.68999998830259,1.20536208358518
19,"Castroville",2013,11,2.068448326498,1.68999998643994,1.22393393082521
19,"Castroville",2013,12,2.06362530581758,1.75999998860061,1.17251438589973
19,"Castroville",2014,1,2.15513150481469,1.74999998882413,1.23150372490161
